Dissect Code,AssmtCode_1,Year,SiteCode,SiteYear,NUMDISSECTED PER HOST PER SITE ASS.,HOSTSPECIES,SITE VISIT,SVL,STAGE,MALF,SEX,DISSECTED,ALARIA,THICKIE,CLINO,ECHINO,FIB,GLOB,RIB,MANO,HAEMATO,HALIPEGUS,OSWALDO,OPALPREZ2,NYCTOPREZ2,TRITRICHPREZ2,GORGOD,NEMATODE,UNKN,LARVTREMRICH,LARVTREMTOT,BDPOS,BDZE,RVPOS,RVLOAD
NTalkGCP_20130716_PSRE_001,NTalkGCP_20130716,2013,NTalkGCP,NTalkGCP_2013,15,PSRE,2,15.89,META,FALSE,F,1,0,0,0,51,0,2,0,0,0,0,0,0,0,0,0,0,0,2,53,0,0,0,0
NTalkGCP_20130716_PSRE_011,NTalkGCP_20130716,2013,NTalkGCP,NTalkGCP_2013,15,PSRE,2,20.69,META,FALSE,F,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
NTalkGCP_20130716_TATO_002,NTalkGCP_20130716,2013,NTalkGCP,NTalkGCP_2013,15,TATO,2,22.48,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4542909642
NTalkGCP_20130716_TATO_003,NTalkGCP_20130716,2013,NTalkGCP,NTalkGCP_2013,15,TATO,2,20.64,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.161757509
NTalkGCP_20130716_TATO_005,NTalkGCP_20130716,2013,NTalkGCP,NTalkGCP_2013,15,TATO,2,21.51,Larva,TRUE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2671358371
NTalkGCP_20130716_TATO_006,NTalkGCP_20130716,2013,NTalkGCP,NTalkGCP_2013,15,TATO,2,17.92,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.4754064878
NTalkGCP_20130716_TATO_007,NTalkGCP_20130716,2013,NTalkGCP,NTalkGCP_2013,15,TATO,2,22.44,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.2840614919
NTalkGCP_20130716_TATO_008,NTalkGCP_20130716,2013,NTalkGCP,NTalkGCP_2013,15,TATO,2,19.24,Subadult,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2471243694
NTalkGCP_20130716_TATO_011,NTalkGCP_20130716,2013,NTalkGCP,NTalkGCP_2013,15,TATO,2,19.19,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.9431133139
NTalkGCP_20130716_TATO_013,NTalkGCP_20130716,2013,NTalkGCP,NTalkGCP_2013,15,TATO,2,18.54,Larva,FALSE,U,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2.9653559057
NTalkGCP_20130716_TATO_015,NTalkGCP_20130716,2013,NTalkGCP,NTalkGCP_2013,15,TATO,2,19.07,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0505968551
PRNTH1_20130729_PSRE_007,PRNTH1_20130729,2013,PRNTH1,PRNTH1_2013,14,PSRE,2,15.64,META,FALSE,F,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
PRNTH1_20130729_PSRE_011,PRNTH1_20130729,2013,PRNTH1,PRNTH1_2013,14,PSRE,2,16.73,META,FALSE,F,1,0,0,0,7,0,0,0,0,0,0,0,1,1,0,0,0,0,1,7,0,0,1,2.33211193409462E-005
PRNTH1_20130729_PSRE_012,PRNTH1_20130729,2013,PRNTH1,PRNTH1_2013,14,PSRE,2,15.23,META,FALSE,F,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4.55021891391588E-005
PRNTH1_20130729_PSRE_013,PRNTH1_20130729,2013,PRNTH1,PRNTH1_2013,14,PSRE,2,16.52,META,FALSE,F,1,0,0,0,125,0,0,4,0,0,0,0,1,1,0,0,0,0,2,129,0,0,1,0.0004160339
PRNTH1_20130729_PSRE_014,PRNTH1_20130729,2013,PRNTH1,PRNTH1_2013,14,PSRE,2,15.73,META,TRUE,F,1,0,0,0,5,0,1,7,0,0,0,0,1,1,0,0,0,0,3,13,0,0,0,0
PRNTH1_20130729_PSRE_009,PRNTH1_20130729,2013,PRNTH1,PRNTH1_2013,14,PSRE,2,14.89,META,FALSE,F,1,0,0,0,35,0,0,0,0,0,0,0,0,1,0,0,0,0,1,35,1,12.9715160401,1,4.29261240658867E-005
PRNTH1_20130729_TAGR_001,PRNTH1_20130729,2013,PRNTH1,PRNTH1_2013,15,TAGR,2,36.19,Larva,FALSE,U,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
PRNTH1_20130729_TAGR_002,PRNTH1_20130729,2013,PRNTH1,PRNTH1_2013,15,TAGR,2,33.85,META,FALSE,U,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
PRNTH1_20130729_TAGR_003,PRNTH1_20130729,2013,PRNTH1,PRNTH1_2013,15,TAGR,2,27.23,Larva,FALSE,U,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0
PRNTH1_20130729_TAGR_004,PRNTH1_20130729,2013,PRNTH1,PRNTH1_2013,15,TAGR,2,26.46,Larva,FALSE,U,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
PRNTH1_20130729_TAGR_005,PRNTH1_20130729,2013,PRNTH1,PRNTH1_2013,15,TAGR,2,35.51,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRNTH1_20130729_TAGR_006,PRNTH1_20130729,2013,PRNTH1,PRNTH1_2013,15,TAGR,2,28.75,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PRNTH1_20130729_TAGR_007,PRNTH1_20130729,2013,PRNTH1,PRNTH1_2013,15,TAGR,2,32.42,Larva,FALSE,U,1,0,0,0,0,0,0,15,0,0,0,0,0,0,1,0,0,0,1,15,0,0,0,0
PRNTH1_20130729_TAGR_008,PRNTH1_20130729,2013,PRNTH1,PRNTH1_2013,15,TAGR,2,30.43,META,FALSE,U,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
PRNTH1_20130729_TAGR_009,PRNTH1_20130729,2013,PRNTH1,PRNTH1_2013,15,TAGR,2,35.09,Larva,FALSE,U,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
PRNTH1_20130729_TAGR_010,PRNTH1_20130729,2013,PRNTH1,PRNTH1_2013,15,TAGR,2,30.79,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRNTH1_20130729_TAGR_011,PRNTH1_20130729,2013,PRNTH1,PRNTH1_2013,15,TAGR,2,14.37,Larva,FALSE,U,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,1,6,0,0,0,0
PRNTH1_20130729_TAGR_012,PRNTH1_20130729,2013,PRNTH1,PRNTH1_2013,15,TAGR,2,30.77,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRNTH1_20130729_TAGR_013,PRNTH1_20130729,2013,PRNTH1,PRNTH1_2013,15,TAGR,2,28.37,Larva,FALSE,U,1,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,2,5,0,0,0,0
PRNTH1_20130729_TAGR_014,PRNTH1_20130729,2013,PRNTH1,PRNTH1_2013,15,TAGR,2,32.52,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
PRNTH1_20130729_TAGR_015,PRNTH1_20130729,2013,PRNTH1,PRNTH1_2013,15,TAGR,2,31.32,Larva,FALSE,U,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
PRNTH1_20130729_TATO_001,PRNTH1_20130729,2013,PRNTH1,PRNTH1_2013,11,TATO,2,19.81,Larva,FALSE,U,1,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,8,0,1,17,0,0,1,0.0007879853
PRNTH1_20130729_TATO_002,PRNTH1_20130729,2013,PRNTH1,PRNTH1_2013,11,TATO,2,20.33,Larva,FALSE,U,1,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,1,0,1,25,0,0,1,0.0059367562
PRNTH1_20130729_TATO_003,PRNTH1_20130729,2013,PRNTH1,PRNTH1_2013,11,TATO,2,21.27,Adult,FALSE,U,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,1,2,0,0,1,0.5912957585
PRNTH1_20130729_TATO_005,PRNTH1_20130729,2013,PRNTH1,PRNTH1_2013,11,TATO,2,13.17,Larva,FALSE,U,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,11,0,0,1,0.012097456
PRNTH1_20130729_TATO_006,PRNTH1_20130729,2013,PRNTH1,PRNTH1_2013,11,TATO,2,14.94,Larva,FALSE,U,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,6.3248180604
PRNTH1_20130729_TATO_008,PRNTH1_20130729,2013,PRNTH1,PRNTH1_2013,11,TATO,2,18.13,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8927802975
PRNTH1_20130729_TATO_009,PRNTH1_20130729,2013,PRNTH1,PRNTH1_2013,11,TATO,2,20.15,Larva,FALSE,U,1,0,0,0,9,0,0,34,0,0,0,0,0,0,1,0,9,0,2,43,0,0,1,0.0013403831
PRNTH1_20130729_TATO_010,PRNTH1_20130729,2013,PRNTH1,PRNTH1_2013,11,TATO,2,21.18,Larva,FALSE,U,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,2,0,0,1,0.011634224
PRNTH1_20130729_TATO_011,PRNTH1_20130729,2013,PRNTH1,PRNTH1_2013,11,TATO,2,19.14,Larva,FALSE,U,1,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,3,0,1,26,0,0,1,0.002890607
PRNTH3_20130729_PSRE_001,PRNTH3_20130729,2013,PRNTH3,PRNTH3_2013,15,PSRE,2,19.67,META,FALSE,M,1,0,0,0,195,0,10,0,0,0,0,0,1,1,0,0,0,0,2,205,0,0,1,0.0137163219
PRNTH3_20130729_PSRE_002,PRNTH3_20130729,2013,PRNTH3,PRNTH3_2013,15,PSRE,2,15.93,META,FALSE,M,1,0,0,0,24,0,4,2,0,0,0,0,1,1,0,0,0,0,3,30,1,60.6797886012,1,0.0023246213
PRNTH3_20130729_PSRE_004,PRNTH3_20130729,2013,PRNTH3,PRNTH3_2013,15,PSRE,2,15.95,META,FALSE,M,1,0,0,0,0,0,0,6,0,0,0,0,1,1,0,0,0,0,1,6,1,8.9986675963,1,8.33070577813248E-006
PRNTH3_20130729_PSRE_005,PRNTH3_20130729,2013,PRNTH3,PRNTH3_2013,15,PSRE,2,18.79,META,FALSE,F,1,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,2,5,1,2.9546635431,1,3.04038165187471E-006
PRNTH3_20130729_PSRE_007,PRNTH3_20130729,2013,PRNTH3,PRNTH3_2013,15,PSRE,2,14.34,META,FALSE,F,1,0,0,0,42,0,0,10,0,0,0,0,1,1,0,0,0,0,2,52,1,2.1613132701,1,4.98537939485531E-005
PRNTH3_20130729_PSRE_011,PRNTH3_20130729,2013,PRNTH3,PRNTH3_2013,15,PSRE,2,14.75,META,FALSE,M,1,0,0,0,4,0,6,1,0,0,0,0,1,1,0,0,0,0,3,11,0,0,1,0.0003509748
PRNTH3_20130729_PSRE_015,PRNTH3_20130729,2013,PRNTH3,PRNTH3_2013,15,PSRE,2,16.26,META,FALSE,F,1,0,0,0,0,0,5,0,0,0,0,0,1,1,0,0,0,0,1,5,1,9.8975964493,1,6.03335384617923E-006
PRNTH3_20130729_PSRE_006,PRNTH3_20130729,2013,PRNTH3,PRNTH3_2013,15,PSRE,2,14.23,META,FALSE,M,1,0,0,0,6,0,21,8,0,0,0,0,0,0,0,0,0,0,3,35,0,0,1,0.001379994
PRNTH3_20130729_PSRE_012,PRNTH3_20130729,2013,PRNTH3,PRNTH3_2013,15,PSRE,2,12.54,META,FALSE,F,1,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,2,8,0,0,1,1.88894443347476E-006
PRNTH3_20130729_PSRE_014,PRNTH3_20130729,2013,PRNTH3,PRNTH3_2013,15,PSRE,2,13.72,META,FALSE,M,1,0,0,0,16,0,4,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,1,0.015786123
PRNTH4_20130808_PSRE_001,PRNTH4_20130808,2013,PRNTH4,PRNTH4_2013,11,PSRE,2,17.05,META,FALSE,F,1,0,0,0,108,0,1,0,0,0,0,0,1,0,0,0,0,0,2,109,0,0,1,0.044709681
PRNTH4_20130808_PSRE_008,PRNTH4_20130808,2013,PRNTH4,PRNTH4_2013,11,PSRE,2,13.96,META,FALSE,M,1,0,0,0,1088,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1088,0,0,1,0.0645403108
PRNTH4_20130808_PSRE_009,PRNTH4_20130808,2013,PRNTH4,PRNTH4_2013,11,PSRE,2,15.6,META,FALSE,M,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.2658781539938E-005
PRNTH4_20130808_PSRE_011,PRNTH4_20130808,2013,PRNTH4,PRNTH4_2013,11,PSRE,2,16.29,META,FALSE,M,1,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,0,0,1,0.0003452364
PRNTH4_20130808_PSRE_002,PRNTH4_20130808,2013,PRNTH4,PRNTH4_2013,11,PSRE,2,15.83,META,FALSE,M,1,0,0,0,374,0,0,0,0,0,0,0,0,0,0,0,0,0,1,374,0,0,1,0.0463546194
PRNTH4_20130808_PSRE_004,PRNTH4_20130808,2013,PRNTH4,PRNTH4_2013,11,PSRE,2,13.6,META,FALSE,F,1,0,0,0,755,0,0,0,0,0,0,0,0,0,0,0,0,0,1,755,0,0,1,7.5175121851066E-006
PRNTH4_20130808_PSRE_006,PRNTH4_20130808,2013,PRNTH4,PRNTH4_2013,11,PSRE,2,13.03,META,FALSE,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0040621697
PRNTH4_20130808_PSRE_007,PRNTH4_20130808,2013,PRNTH4,PRNTH4_2013,11,PSRE,2,11.39,META,FALSE,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.71281451197918E-005
PRNTH4_20130808_PSRE_010,PRNTH4_20130808,2013,PRNTH4,PRNTH4_2013,11,PSRE,2,15.41,META,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001493186
PRNTH4_20130808_TAGR_001,PRNTH4_20130808,2013,PRNTH4,PRNTH4_2013,16,TAGR,2,14.31,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
PRNTH4_20130808_TAGR_004,PRNTH4_20130808,2013,PRNTH4,PRNTH4_2013,16,TAGR,2,15.08,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRNTH4_20130808_TAGR_005,PRNTH4_20130808,2013,PRNTH4,PRNTH4_2013,16,TAGR,2,14.01,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRNTH4_20130808_TAGR_007,PRNTH4_20130808,2013,PRNTH4,PRNTH4_2013,16,TAGR,2,14.62,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.42334314002577E-005
PRNTH4_20130808_TAGR_008,PRNTH4_20130808,2013,PRNTH4,PRNTH4_2013,16,TAGR,2,12.32,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.071247895
PRNTH4_20130808_TAGR_009,PRNTH4_20130808,2013,PRNTH4,PRNTH4_2013,16,TAGR,2,14.97,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0.0160673543
PRNTH4_20130808_TAGR_010,PRNTH4_20130808,2013,PRNTH4,PRNTH4_2013,16,TAGR,2,14.47,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0020609568
PRNTH4_20130808_TAGR_011,PRNTH4_20130808,2013,PRNTH4,PRNTH4_2013,16,TAGR,2,16.63,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0015892579
PRNTH4_20130808_TAGR_012,PRNTH4_20130808,2013,PRNTH4,PRNTH4_2013,16,TAGR,2,14.61,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRNTH4_20130808_TAGR_014,PRNTH4_20130808,2013,PRNTH4,PRNTH4_2013,16,TAGR,2,14.72,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0120142736
PRNTH4_20130808_TAGR_015,PRNTH4_20130808,2013,PRNTH4,PRNTH4_2013,16,TAGR,2,15.3,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRNTH4_20130808_TAGR_016,PRNTH4_20130808,2013,PRNTH4,PRNTH4_2013,16,TAGR,2,13.98,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
PRNTH4_20130808_TATO_002,PRNTH4_20130808,2013,PRNTH4,PRNTH4_2013,15,TATO,2,18.1,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PRNTH4_20130808_TATO_003,PRNTH4_20130808,2013,PRNTH4,PRNTH4_2013,15,TATO,2,12.45,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRNTH4_20130808_TATO_005,PRNTH4_20130808,2013,PRNTH4,PRNTH4_2013,15,TATO,2,12.76,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0070718635
PRNTH4_20130808_TATO_006,PRNTH4_20130808,2013,PRNTH4,PRNTH4_2013,15,TATO,2,18.25,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRNTH4_20130808_TATO_008,PRNTH4_20130808,2013,PRNTH4,PRNTH4_2013,15,TATO,2,19.13,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.00269617
PRNTH4_20130808_TATO_009,PRNTH4_20130808,2013,PRNTH4,PRNTH4_2013,15,TATO,2,14.12,Larva,FALSE,U,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.0044917698
PRNTH4_20130808_TATO_010,PRNTH4_20130808,2013,PRNTH4,PRNTH4_2013,15,TATO,2,16.52,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRNTH4_20130808_TATO_011,PRNTH4_20130808,2013,PRNTH4,PRNTH4_2013,15,TATO,2,14.88,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0.1086898457
PRNTH4_20130808_TATO_012,PRNTH4_20130808,2013,PRNTH4,PRNTH4_2013,15,TATO,2,15.04,Larva,FALSE,U,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,1,4,0,0,1,0.0133483668
PRNTH4_20130808_TATO_013,PRNTH4_20130808,2013,PRNTH4,PRNTH4_2013,15,TATO,2,15.35,Larva,FALSE,U,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
PRNTH4_20130808_TATO_014,PRNTH4_20130808,2013,PRNTH4,PRNTH4_2013,15,TATO,2,12.85,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0008930463
PRNTHIDK_20130813_PSRE_001,PRNTHIDK_20130813,2013,PRNTHIDK,PRNTHIDK_2013,15,PSRE,2,19.73,META,FALSE,M,1,0,0,0,11,0,0,0,0,0,0,0,1,1,0,0,0,0,1,11,1,3.3833144564,1,4.84054510355277E-005
PRNTHIDK_20130813_PSRE_002,PRNTHIDK_20130813,2013,PRNTHIDK,PRNTHIDK_2013,15,PSRE,2,19.18,META,FALSE,F,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4819.9041367853,1,6.9619391640519E-005
PRNTHIDK_20130813_PSRE_003,PRNTHIDK_20130813,2013,PRNTHIDK,PRNTHIDK_2013,15,PSRE,2,18.92,META,FALSE,F,1,0,0,0,29,0,0,0,0,0,0,0,1,0,0,0,0,0,1,29,1,1073.7037340371,1,0.0007292407
PRNTHIDK_20130813_PSRE_004,PRNTHIDK_20130813,2013,PRNTHIDK,PRNTHIDK_2013,15,PSRE,2,19.85,META,FALSE,M,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,73.3936090808,1,2.74716423346146E-005
PRNTHIDK_20130813_PSRE_006,PRNTHIDK_20130813,2013,PRNTHIDK,PRNTHIDK_2013,15,PSRE,2,15.72,META,FALSE,F,1,0,0,0,29,0,0,0,0,0,0,0,1,1,0,0,0,0,1,29,1,19.7916787838,1,0.0001052925
PRNTHIDK_20130813_PSRE_009,PRNTHIDK_20130813,2013,PRNTHIDK,PRNTHIDK_2013,15,PSRE,2,14.28,META,FALSE,F,1,0,0,0,16,0,0,0,0,0,0,0,1,1,0,0,0,0,1,16,0,0,1,0.0103375695
PRNTHIDK_20130813_PSRE_012,PRNTHIDK_20130813,2013,PRNTHIDK,PRNTHIDK_2013,15,PSRE,2,18.3,META,FALSE,M,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,1,48.4114736328,1,2.57541741937461E-005
PRNTHIDK_20130813_PSRE_014,PRNTHIDK_20130813,2013,PRNTHIDK,PRNTHIDK_2013,15,PSRE,2,17.75,META,FALSE,M,1,0,0,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,1,15,1,62.6389562847,1,8.83071188946659E-005
PRNTHIDK_20130813_PSRE_015,PRNTHIDK_20130813,2013,PRNTHIDK,PRNTHIDK_2013,15,PSRE,2,22.65,META,FALSE,M,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.8428137004,1,1.56092764303853E-006
PRNTHIDK_20130813_TAGR_001,PRNTHIDK_20130813,2013,PRNTHIDK,PRNTHIDK_2013,15,TAGR,2,17.24,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0112693449
PRNTHIDK_20130813_TAGR_002,PRNTHIDK_20130813,2013,PRNTHIDK,PRNTHIDK_2013,15,TAGR,2,17.74,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0066224821
PRNTHIDK_20130813_TAGR_003,PRNTHIDK_20130813,2013,PRNTHIDK,PRNTHIDK_2013,15,TAGR,2,16.45,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0033062444
PRNTHIDK_20130813_TAGR_004,PRNTHIDK_20130813,2013,PRNTHIDK,PRNTHIDK_2013,15,TAGR,2,18.56,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0003012079
PRNTHIDK_20130813_TAGR_005,PRNTHIDK_20130813,2013,PRNTHIDK,PRNTHIDK_2013,15,TAGR,2,14.55,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0004641192
PRNTHIDK_20130813_TAGR_009,PRNTHIDK_20130813,2013,PRNTHIDK,PRNTHIDK_2013,15,TAGR,2,15.84,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3739394491
PRNTHIDK_20130813_TAGR_010,PRNTHIDK_20130813,2013,PRNTHIDK,PRNTHIDK_2013,15,TAGR,2,15.64,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0027661737
PRNTHIDK_20130813_TAGR_011,PRNTHIDK_20130813,2013,PRNTHIDK,PRNTHIDK_2013,15,TAGR,2,15.94,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0092603802
PRNTHIDK_20130813_TAGR_012,PRNTHIDK_20130813,2013,PRNTHIDK,PRNTHIDK_2013,15,TAGR,2,16.47,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0.0114146765
PRNTHIDK_20130813_TAGR_013,PRNTHIDK_20130813,2013,PRNTHIDK,PRNTHIDK_2013,15,TAGR,2,15.87,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0074452784
PRNTHIDK_20130813_TATO_001,PRNTHIDK_20130813,2013,PRNTHIDK,PRNTHIDK_2013,15,TATO,2,22.26,Larva,FALSE,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
PRNTHIDK_20130813_TATO_003,PRNTHIDK_20130813,2013,PRNTHIDK,PRNTHIDK_2013,15,TATO,2,20.92,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
PRNTHIDK_20130813_TATO_004,PRNTHIDK_20130813,2013,PRNTHIDK,PRNTHIDK_2013,15,TATO,2,20.45,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
PRNTHIDK_20130813_TATO_005,PRNTHIDK_20130813,2013,PRNTHIDK,PRNTHIDK_2013,15,TATO,2,21.54,Larva,FALSE,U,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,2,0,0,1,0.377803989
PRNTHIDK_20130813_TATO_006,PRNTHIDK_20130813,2013,PRNTHIDK,PRNTHIDK_2013,15,TATO,2,21.66,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0.0010846272
PRNTHIDK_20130813_TATO_008,PRNTHIDK_20130813,2013,PRNTHIDK,PRNTHIDK_2013,15,TATO,2,21.22,Larva,FALSE,U,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0049122223
